7|1328-1902|0049||28-07-2013 00:10:20|2 58:33:40|1559||
9|0048584914354|00380|00380680474528|28-07-2013 00:10:26|0 00:01:27||85.13|
10|00380524710568|00370|00420534568137|28-07-2013 00:10:34|0 00:11:54||51.37|
2|0048621733713|00370|0048599151270|28-07-2013 00:10:36|0 00:14:51|||
3|0048602025005|00420|0049673115166|28-07-2013 00:10:36|0 00:08:49|||
7|5411-1884|00420||28-07-2013 00:10:40|0 09:19:03|952||
8|1818-9178|00420||28-07-2013 00:10:55|0 00:05:51||57.23|
3|00380616807638|0048|00380611467344|28-07-2013 00:11:07|0 00:08:26|||
2|00380671142827|00370|00370597645632|28-07-2013 00:11:08|0 00:09:39|||
4|0048613086782|00375|00370658281212|28-07-2013 00:11:22|0 00:09:27|||
4|00380583715245|00420|00370614056450|28-07-2013 00:11:30|0 00:02:33|||
9|0048501686104|00421|0049634209506|28-07-2013 00:11:32|0 00:02:31||46.47|
3|00380549381195|00370|00420638774735|28-07-2013 00:11:39|0 00:12:27|||
7|4995-8256|0048||28-07-2013 00:11:51|1 29:46:03|4134||
9|00380562253065|0048|00420545898297|28-07-2013 00:12:16|0 00:07:28||72.54|
6|0048535570509|00421|0048570885338|28-07-2013 00:12:24|0 00:11:50|||
5|0048579956373|00375|00420535976681|28-07-2013 00:12:43|0 00:01:17|||
3|00380514554481|00370|00380624780327|28-07-2013 00:12:54|0 00:02:29|||
8|6567-7173|007||28-07-2013 00:13:03|0 00:03:04||45.68|
8|1189-5488|0049||28-07-2013 00:13:07|0 00:04:27||2.87|
6|0048506824554|007|00375664509705|28-07-2013 00:13:09|0 00:02:00|||
3|0048696110993|0049|00380678591557|28-07-2013 00:13:13|0 00:03:54|||
3|00380624047589|00370|0048575453895|28-07-2013 00:13:19|0 00:01:32|||
9|00380569723164|00420|00421666396885|28-07-2013 00:13:30|0 00:05:43||50.1|
3|0048500516486|0048|00421503061725|28-07-2013 00:13:51|0 00:04:52|||
1|00380620874436|00421|00370527086985|28-07-2013 00:13:58|0 00:00:52|||
7|3714-3263|00375||28-07-2013 00:14:03|0 01:05:47|246||
1|0048625092353|00370|0049663427262|28-07-2013 00:14:12|0 00:12:44|||
4|0048515736055|0048|00380583025983|28-07-2013 00:14:16|0 00:03:53|||
3|0048603914711|00370|0048685724585|28-07-2013 00:14:18|0 00:04:45|||
7|1502-8045|0048||28-07-2013 00:14:27|2 64:16:43|984||
10|00380502957956|00420|0048586290633|28-07-2013 00:14:35|0 00:18:02||25.57|
4|00380504852301|0049|00375589291164|28-07-2013 00:14:45|0 00:00:38|||
6|0048539829324|00370|00375550049623|28-07-2013 00:15:00|0 00:01:29|||
8|3797-7752|007||28-07-2013 00:15:07|0 00:07:56||52.66|
6|0048610052186|00420|00420640775798|28-07-2013 00:15:13|0 00:05:07|||
2|00380674587384|0048|00375647665794|28-07-2013 00:15:14|0 00:10:04|||
4|0048510585821|00380|00420512379193|28-07-2013 00:15:14|0 00:08:13|||
1|0048666651859|00375|0048535364408|28-07-2013 00:15:26|0 00:03:45|||
3|0048581619618|0048|00421537454792|28-07-2013 00:15:41|0 00:11:55|||
9|00380686177875|007|0048684854039|28-07-2013 00:15:44|0 00:04:25||58.75|
2|0048670393509|0049|00375609564108|28-07-2013 00:16:04|0 00:11:21|||
5|00380622353777|0049|00421666898218|28-07-2013 00:16:07|0 00:13:52|||
4|0048618552722|0049|0048550270042|28-07-2013 00:16:10|0 00:05:06|||
10|0048616122832|0049|00370612337681|28-07-2013 00:16:16|0 00:01:49||8.85|
3|00380615991627|00380|00370682012658|28-07-2013 00:16:30|0 00:10:49|||
8|6134-5764|00420||28-07-2013 00:16:33|0 00:17:34||77.64|
7|1112-4667|00370||28-07-2013 00:16:36|0 18:11:46|1045||
10|0048586673960|00420|00420663986767|28-07-2013 00:16:41|0 00:05:54||78.86|
7|2632-7791|00420||28-07-2013 00:16:55|2 62:24:20|4140||
9|00380601203040|0049|00380563816632|28-07-2013 00:17:33|0 00:05:33||69.47|
9|0048695107017|00380|00420574587357|28-07-2013 00:17:37|0 00:07:57||24.85|
6|00380578524252|00370|007680825400|28-07-2013 00:17:40|0 00:02:23|||
6|0048685811654|00380|00370558055350|28-07-2013 00:17:48|0 00:02:10|||
9|0048584669096|0049|00420650333601|28-07-2013 00:18:10|0 00:11:15||89.21|
1|00380653505463|00380|0048687965262|28-07-2013 00:18:16|0 00:05:57|||
5|00380527314772|00421|00380645657985|28-07-2013 00:18:23|0 00:00:45|||
3|00380600043267|00370|00420696649907|28-07-2013 00:18:25|0 00:04:02|||
5|0048515741874|0048|00421692502187|28-07-2013 00:18:29|0 00:06:18|||
9|00380566472007|00380|0048696651488|28-07-2013 00:18:50|0 00:00:31||72.19|
5|00380619478928|00421|0049506683021|28-07-2013 00:19:04|0 00:06:28|||
9|00380579115432|00380|0049630741250|28-07-2013 00:19:05|0 00:00:49||27.62|
3|00380597708055|00370|00370649192330|28-07-2013 00:19:13|0 00:07:20|||
7|5646-2947|00375||28-07-2013 00:19:16|3 80:23:58|2447||
8|9188-5762|00380||28-07-2013 00:19:20|0 00:18:25||40.47|
9|00380571194207|00421|00380633194075|28-07-2013 00:19:20|0 00:06:22||3.2|
7|2810-2612|0049||28-07-2013 00:19:25|0 12:30:18|4088||
7|1568-5834|007||28-07-2013 00:19:34|1 35:07:13|3520||
1|00380570054950|0049|00380559649751|28-07-2013 00:19:38|0 00:02:30|||
9|0048593355903|00370|00421541494227|28-07-2013 00:20:16|0 00:04:33||53.25|
10|00380540157971|0048|0049549211123|28-07-2013 00:20:26|0 00:06:28||38.35|
4|00380556601219|0048|0048514668049|28-07-2013 00:20:27|0 00:00:37|||
4|00380532691884|0048|00420604803583|28-07-2013 00:20:30|0 00:01:01|||
3|00380696668443|00380|0048690767951|28-07-2013 00:20:43|0 00:02:27|||
7|4361-8533|00375||28-07-2013 00:20:44|0 00:57:34|105||
1|00380534271586|00421|00375661754832|28-07-2013 00:20:46|0 00:04:11|||
2|0048528954255|00375|007636327371|28-07-2013 00:21:03|0 00:04:59|||
3|0048681312668|00420|00380625754051|28-07-2013 00:21:03|0 00:00:27|||
8|8572-7094|007||28-07-2013 00:21:50|0 00:06:53||20.28|
8|7912-6806|00420||28-07-2013 00:21:58|0 00:09:42||45.85|
9|0048682200126|0048|00420600869635|28-07-2013 00:22:04|0 00:04:19||36.22|
1|00380567715578|0048|00375643474535|28-07-2013 00:22:05|0 00:07:22|||
8|1829-1896|00420||28-07-2013 00:22:21|0 00:05:00||9.53|
8|4623-8610|00375||28-07-2013 00:22:22|0 00:08:13||37.4|
7|8097-5905|0048||28-07-2013 00:22:23|1 41:44:43|3873||
8|9537-7831|0049||28-07-2013 00:22:24|0 00:04:42||82.36|
1|0048688703592|00370|00420617260472|28-07-2013 00:22:29|0 00:01:45|||
8|2130-7218|00420||28-07-2013 00:22:32|0 00:03:20||48.28|
5|00380671480138|007|0049574985133|28-07-2013 00:22:42|0 00:05:59|||
1|0048529488884|0049|007557336976|28-07-2013 00:22:44|0 00:11:28|||
9|00380541827201|00380|00370552695993|28-07-2013 00:22:56|0 00:03:58||24.73|
10|00380678787321|0048|00380626607158|28-07-2013 00:23:00|0 00:01:00||42.87|
5|00380565026062|0048|00420501221261|28-07-2013 00:23:12|0 00:12:41|||
4|00380615676458|0048|00375626885595|28-07-2013 00:23:16|0 00:01:22|||
10|0048566607672|00420|00380533388694|28-07-2013 00:23:18|0 00:00:03||73.77|
3|0048588475997|00375|007576313600|28-07-2013 00:23:21|0 00:00:16|||
10|00380581519381|00375|00420537661339|28-07-2013 00:23:25|0 00:08:24||52.36|
5|00380575510138|00380|00420699072413|28-07-2013 00:23:34|0 00:02:35|||
10|00380612478031|00420|00420634042411|28-07-2013 00:23:40|0 00:07:51||79.96|
7|7323-1074|00370||28-07-2013 00:23:57|0 04:10:38|3426||
1|00380690619377|0048|00380583214021|28-07-2013 00:24:31|0 00:07:13|||
8|5860-6790|00421||28-07-2013 00:24:32|0 00:15:03||8.58|
6|00380538106866|00375|007537357119|28-07-2013 00:24:32|0 00:06:54|||
2|00380544750946|00370|00421638191301|28-07-2013 00:24:35|0 00:02:16|||
4|0048525640642|00375|0049519699392|28-07-2013 00:24:41|0 00:06:41|||
6|0048651767070|00380|00370572439750|28-07-2013 00:24:47|0 00:18:16|||
4|0048552359737|00375|00421535077956|28-07-2013 00:24:48|0 00:04:17|||
6|00380613077580|00420|0048559139273|28-07-2013 00:24:51|0 00:00:17|||
10|0048548444745|0048|0048680315983|28-07-2013 00:25:12|0 00:05:22||55.94|
3|00380512133159|00421|00380536931614|28-07-2013 00:25:24|0 00:04:23|||
10|0048658104643|00375|0049591944990|28-07-2013 00:25:27|0 00:04:27||70.62|
7|4879-4998|00370||28-07-2013 00:25:36|0 05:10:22|3609||
4|0048674052950|00380|007568621933|28-07-2013 00:25:52|0 00:06:25|||
5|00380528148128|0049|00421667517873|28-07-2013 00:25:58|0 00:01:36|||
3|00380610290684|0048|00420622025168|28-07-2013 00:26:18|0 00:06:21|||
8|5609-1818|00375||28-07-2013 00:26:22|0 00:06:00||49.36|
9|0048633235173|007|00375698314048|28-07-2013 00:26:26|0 00:06:48||91.23|
8|3822-4347|00375||28-07-2013 00:26:29|0 00:00:13||76.68|
9|00380636356533|007|00370699678319|28-07-2013 00:26:33|0 00:09:33||75.18|
10|0048621925483|00370|00370694528630|28-07-2013 00:26:37|0 00:05:13||54.25|
9|0048656767521|00380|00420696307494|28-07-2013 00:26:54|0 00:04:21||96.12|
3|00380578635384|00375|00421553871729|28-07-2013 00:27:08|0 00:00:09|||
7|8634-3686|00370||28-07-2013 00:27:09|1 45:23:28|3570||
7|3228-8063|0049||28-07-2013 00:27:09|0 20:55:29|262||
2|0048512182548|00420|00375649699192|28-07-2013 00:27:16|0 00:04:25|||
2|00380551918962|00375|00370553772464|28-07-2013 00:27:22|0 00:00:40|||
3|0048665955141|007|00380529317518|28-07-2013 00:27:42|0 00:18:26|||
8|6426-4406|007||28-07-2013 00:27:44|0 00:10:05||40.78|
4|0048688848814|00420|0049660484833|28-07-2013 00:27:47|0 00:01:22|||
5|00380514104089|0048|00380622411109|28-07-2013 00:27:53|0 00:03:40|||
6|00380528092307|007|0049684619574|28-07-2013 00:28:05|0 00:08:12|||
9|0048561886451|00380|0048524709483|28-07-2013 00:28:13|0 00:14:28||98.2|
8|6827-4047|0048||28-07-2013 00:29:32|0 00:08:51||66.54|
2|0048524120991|007|00370588759907|28-07-2013 00:29:32|0 00:04:03|||
10|0048671614902|00370|007520277902|28-07-2013 00:29:32|0 00:12:15||17.92|
6|0048550418215|0049|00370697215581|28-07-2013 00:29:39|0 00:00:18|||
3|0048535513565|00380|00380508092649|28-07-2013 00:29:51|0 00:01:18|||
4|00380587780175|0048|00370581290256|28-07-2013 00:30:01|0 00:01:06|||
7|3779-7902|0049||28-07-2013 00:30:06|0 20:03:02|2064||
10|0048572774870|00421|00370655242464|28-07-2013 00:30:06|0 00:06:18||43.68|
4|00380554777424|00370|0048679086464|28-07-2013 00:30:12|0 00:09:09|||
5|00380642635306|00421|00421650608529|28-07-2013 00:30:16|0 00:12:42|||
8|1256-6072|00380||28-07-2013 00:30:24|0 00:11:01||16.83|
6|0048587860557|0048|00375695311216|28-07-2013 00:30:28|0 00:10:30|||
8|8425-9979|00380||28-07-2013 00:30:35|0 00:04:51||64.85|
7|6607-7274|0048||28-07-2013 00:31:15|0 12:13:28|3972||
10|00380688014730|0048|0048578336087|28-07-2013 00:31:40|0 00:03:38||70.1|
2|0048542595655|0048|00370630724456|28-07-2013 00:31:44|0 00:04:59|||
7|8454-2174|00380||28-07-2013 00:31:51|2 59:14:54|2272||
4|00380526500020|00421|0048542935148|28-07-2013 00:32:18|0 00:15:14|||
2|0048565863236|0048|00375548753699|28-07-2013 00:32:24|0 00:10:10|||
10|00380650876028|00370|00420670136385|28-07-2013 00:32:26|0 00:04:39||16.81|
3|0048656844133|00420|00370566289939|28-07-2013 00:32:39|0 00:05:59|||
10|00380603141011|00420|00370596574229|28-07-2013 00:32:52|0 00:08:25||64.64|
4|00380506548999|00375|007678419853|28-07-2013 00:32:57|0 00:02:44|||
7|2855-2329|0049||28-07-2013 00:33:06|2 61:38:29|1943||
7|8608-5317|007||28-07-2013 00:33:08|0 23:03:49|2612||
7|7132-9042|00421||28-07-2013 00:33:13|0 19:01:57|2905||
3|0048652949461|0049|00421564957894|28-07-2013 00:33:15|0 00:20:52|||
7|9219-6195|00420||28-07-2013 00:33:21|2 53:20:55|2346||
3|0048508489070|0048|00380682841631|28-07-2013 00:33:42|0 00:01:19|||
6|00380580092267|00380|00420667279588|28-07-2013 00:33:48|0 00:02:35|||
5|0048672940139|00421|0048555360040|28-07-2013 00:33:53|0 00:09:33|||
7|9152-4620|0049||28-07-2013 00:34:03|1 31:44:52|4732||
8|5018-5291|00420||28-07-2013 00:34:14|0 00:11:15||53.72|
4|0048561516446|007|007595216394|28-07-2013 00:34:20|0 00:01:23|||
3|00380680781525|007|00375697932523|28-07-2013 00:34:31|0 00:06:56|||
3|00380635372814|00375|0049647114236|28-07-2013 00:34:37|0 00:09:00|||
1|00380528248993|00370|00420646794893|28-07-2013 00:34:43|0 00:11:14|||
2|0048577307768|0049|00420639821377|28-07-2013 00:34:56|0 00:08:32|||
1|0048512340926|00375|0049685932521|28-07-2013 00:34:58|0 00:03:48|||
4|00380645045790|00375|007562726140|28-07-2013 00:35:01|0 00:02:00|||
6|0048699369926|0049|0048519263972|28-07-2013 00:35:03|0 00:00:50|||
7|5355-8649|0048||28-07-2013 00:35:04|4 99:03:13|4451||
5|00380608617833|00420|0048650265276|28-07-2013 00:35:11|0 00:07:57|||
4|0048505131942|00421|00420587274869|28-07-2013 00:35:18|0 00:04:46|||
6|0048606551226|0048|00370695301629|28-07-2013 00:35:21|0 00:04:07|||
4|00380680890166|00420|00421569162851|28-07-2013 00:35:25|0 00:04:19|||
3|0048544370371|00421|00370622017088|28-07-2013 00:35:26|0 00:14:05|||
3|0048649331547|0048|00380658553431|28-07-2013 00:35:40|0 00:04:03|||
2|00380679830979|00380|00375577482495|28-07-2013 00:35:51|0 00:05:12|||
3|0048585022672|00380|00421519294483|28-07-2013 00:35:55|0 00:07:57|||
9|00380663853713|00420|0048621346216|28-07-2013 00:35:57|0 00:01:48||1.37|
5|00380555762648|00420|0049699415156|28-07-2013 00:36:00|0 00:01:57|||
3|00380586463645|00370|00375585998926|28-07-2013 00:36:01|0 00:01:58|||
6|0048654721082|00420|0048524126495|28-07-2013 00:36:11|0 00:02:05|||
10|00380637559730|007|0049566014470|28-07-2013 00:36:14|0 00:14:04||46.8|
7|8085-4182|0049||28-07-2013 00:36:19|2 70:06:15|2516||
4|0048526140664|0048|0048682671259|28-07-2013 00:36:23|0 00:06:12|||
2|0048582293826|00420|00420608673025|28-07-2013 00:36:25|0 00:04:54|||
10|00380681822516|00421|00420643741062|28-07-2013 00:36:43|0 00:00:58||43.69|
9|0048600017524|0048|0048534051660|28-07-2013 00:36:44|0 00:02:01||55.69|
8|7516-2063|0049||28-07-2013 00:36:47|0 00:14:17||49.94|
1|00380636417883|00380|0048546370688|28-07-2013 00:36:58|0 00:11:08|||
9|0048533020325|00375|00370562555689|28-07-2013 00:37:35|0 00:11:22||15.88|
6|00380552067885|00370|00421507889933|28-07-2013 00:38:04|0 00:13:44|||
2|0048679622987|00375|007679345462|28-07-2013 00:38:06|0 00:04:42|||
7|6993-7025|00375||28-07-2013 00:38:14|1 37:20:25|3003||
10|00380641821841|0048|007652564455|28-07-2013 00:38:34|0 00:01:24||31.48|
1|0048510896054|0048|007657548178|28-07-2013 00:38:42|0 00:08:01|||
4|0048653481000|0048|0048547183812|28-07-2013 00:38:56|0 00:03:31|||
3|0048656627822|00420|00375634284730|28-07-2013 00:38:57|0 00:00:21|||
8|5643-2986|00420||28-07-2013 00:39:02|0 00:05:37||95.2|
7|2563-1026|00420||28-07-2013 00:39:14|1 33:53:16|610||
6|00380603292610|00420|00370626019652|28-07-2013 00:39:21|0 00:08:13|||
8|3381-6607|00380||28-07-2013 00:39:25|0 00:05:54||37.87|
7|7072-9313|007||28-07-2013 00:39:54|1 45:29:09|3302||
7|2586-5122|00370||28-07-2013 00:39:55|0 02:32:01|3284||
9|00380570617820|00420|00421604648498|28-07-2013 00:40:03|0 00:06:20||11.88|
10|00380632513729|0048|0049570788689|28-07-2013 00:40:05|0 00:03:19||95.38|
4|0048576664456|00370|0048575603788|28-07-2013 00:40:10|0 00:07:40|||
9|00380647251355|00380|00375531199227|28-07-2013 00:40:11|0 00:04:54||64.23|
7|6809-1350|0049||28-07-2013 00:40:12|1 28:54:24|1479||
5|0048553320126|007|00370529166657|28-07-2013 00:40:13|0 00:02:46|||
7|3809-3059|00420||28-07-2013 00:40:13|0 01:50:59|2127||
4|0048613877277|007|00375508185567|28-07-2013 00:40:14|0 00:01:44|||
2|0048699112662|007|00420611153857|28-07-2013 00:40:31|0 00:00:12|||
7|3407-2940|00421||28-07-2013 00:40:32|2 69:29:13|1266||
5|0048648874867|0049|00370542198234|28-07-2013 00:40:39|0 00:02:02|||
3|0048542318946|0049|0049535704531|28-07-2013 00:40:42|0 00:01:43|||
1|0048652846279|00420|00370501570282|28-07-2013 00:40:42|0 00:07:02|||
2|00380661252281|00421|00421636477498|28-07-2013 00:40:44|0 00:05:58|||
4|0048526193509|00370|00421624225749|28-07-2013 00:40:49|0 00:16:01|||
9|00380684897406|00370|00420675938087|28-07-2013 00:40:54|0 00:05:09||34.29|
3|0048572341254|00375|0049652290910|28-07-2013 00:40:56|0 00:10:40|||
4|00380694756442|0049|00420583369259|28-07-2013 00:41:00|0 00:03:37|||
9|0048636233370|00380|0048534998221|28-07-2013 00:41:11|0 00:08:44||62.55|
5|00380535388045|00421|0049516163155|28-07-2013 00:41:18|0 00:05:57|||
9|0048550973971|0048|00421511759456|28-07-2013 00:41:59|0 00:06:16||38.92|
2|00380557792092|0048|0048581945033|28-07-2013 00:42:09|0 00:07:41|||
2|00380571573668|00370|00420666870214|28-07-2013 00:42:23|0 00:07:03|||
9|0048575677831|00380|00420571509913|28-07-2013 00:42:54|0 00:03:06||78.7|
3|0048602421429|00375|00370591200831|28-07-2013 00:43:02|0 00:08:08|||
10|0048511829188|00420|00380619476838|28-07-2013 00:43:15|0 00:05:34||11.01|
2|00380688106138|0048|007554428182|28-07-2013 00:43:20|0 00:10:05|||
6|0048673135400|00380|00421502142063|28-07-2013 00:43:25|0 00:04:55|||
8|9712-5416|00420||28-07-2013 00:43:32|0 00:09:33||37.66|
2|00380539320156|00375|00420540288559|28-07-2013 00:43:35|0 00:12:10|||
6|0048660697942|0049|007503156025|28-07-2013 00:43:39|0 00:00:09|||
1|00380591021811|00375|00380584480856|28-07-2013 00:43:43|0 00:11:01|||
3|0048556079569|00380|0049692225174|28-07-2013 00:43:45|0 00:11:51|||
8|5915-6026|00370||28-07-2013 00:43:56|0 00:07:31||80.86|
2|00380518998278|0048|007677703530|28-07-2013 00:44:07|0 00:09:00|||
7|7498-8247|00421||28-07-2013 00:44:07|1 44:03:12|525||
2|0048533119161|00375|00421636214015|28-07-2013 00:44:11|0 00:05:07|||
1|00380612311016|007|007658533244|28-07-2013 00:44:16|0 00:00:05|||
7|4158-7624|00375||28-07-2013 00:44:16|1 33:05:29|2729||
5|00380698075984|00380|00420695100600|28-07-2013 00:44:29|0 00:05:37|||
2|0048516635836|00421|00420597289215|28-07-2013 00:44:34|0 00:04:44|||
5|0048594574073|00380|00380567116740|28-07-2013 00:44:44|0 00:01:58|||
6|0048537694517|0049|00380597995923|28-07-2013 00:44:45|0 00:02:40|||
10|00380549696905|00380|00375647422843|28-07-2013 00:44:57|0 00:00:17||37.01|
10|0048699536561|00420|00380664610694|28-07-2013 00:45:04|0 00:07:17||22.53|
5|0048630583812|00370|0048651501340|28-07-2013 00:45:05|0 00:08:48|||
9|00380560906577|00380|00421588375475|28-07-2013 00:45:05|0 00:10:35||6.73|
6|00380670792937|0048|00370514945778|28-07-2013 00:45:08|0 00:04:41|||
8|1183-1633|0048||28-07-2013 00:45:09|0 00:02:23||7.76|
3|0048554330893|00420|007670023304|28-07-2013 00:45:11|0 00:05:30|||
8|2187-7983|00375||28-07-2013 00:45:16|0 00:02:08||76.2|
10|0048640408614|0048|0049512408888|28-07-2013 00:45:17|0 00:05:24||46.18|
4|0048645635348|0049|0048582343233|28-07-2013 00:45:33|0 00:05:35|||
9|0048595092806|00421|007664501977|28-07-2013 00:45:37|0 00:08:17||57.47|
6|0048560538403|00421|00375627943381|28-07-2013 00:45:49|0 00:04:04|||
2|00380610031540|00375|00420555194617|28-07-2013 00:45:53|0 00:05:00|||
2|0048638361934|00375|00420544990805|28-07-2013 00:45:53|0 00:06:53|||
5|00380582369601|00380|00370628619703|28-07-2013 00:46:10|0 00:10:18|||
2|00380559188961|00375|00421640357069|28-07-2013 00:46:29|0 00:13:41|||
1|0048531039889|00380|00420658703166|28-07-2013 00:46:33|0 00:04:16|||
2|0048612078444|0049|00370683101977|28-07-2013 00:46:41|0 00:02:59|||
5|00380569599752|00380|0049507798788|28-07-2013 00:46:53|0 00:03:26|||
5|00380671232512|00380|007581450108|28-07-2013 00:47:00|0 00:01:05|||
5|0048617170772|007|00380684840813|28-07-2013 00:47:11|0 00:05:01|||
1|00380513855794|00370|00375513030760|28-07-2013 00:47:16|0 00:00:51|||
3|0048599617322|0048|00380690452288|28-07-2013 00:47:21|0 00:03:48|||
8|1641-7096|0049||28-07-2013 00:47:27|0 00:05:34||93.02|
2|00380609377847|007|007634953698|28-07-2013 00:47:33|0 00:00:35|||
5|0048677303111|00420|00375658475261|28-07-2013 00:47:42|0 00:04:53|||
9|00380521775626|0049|00421691961620|28-07-2013 00:47:49|0 00:07:25||53.47|
2|0048672578987|00420|0049612690612|28-07-2013 00:47:49|0 00:03:24|||
7|1374-3111|00375||28-07-2013 00:47:54|1 28:15:16|1927||
2|0048663595752|00420|0048642824599|28-07-2013 00:48:06|0 00:02:44|||
8|9693-5058|00370||28-07-2013 00:48:14|0 00:00:11||71.32|
10|0048610255128|0048|00380697791016|28-07-2013 00:48:17|0 00:00:07||3.35|
2|0048623812826|007|0048502252263|28-07-2013 00:48:27|0 00:13:32|||
5|00380693363469|0049|00420502084418|28-07-2013 00:48:33|0 00:05:25|||
8|7611-6731|00380||28-07-2013 00:48:35|0 00:04:06||95.89|
6|00380635484870|00370|00375567505579|28-07-2013 00:48:38|0 00:06:33|||
3|00380693957317|0049|0048510795428|28-07-2013 00:48:42|0 00:11:33|||
8|8146-9585|00421||28-07-2013 00:48:52|0 00:04:42||16.12|
9|0048500062219|00375|00375508556080|28-07-2013 00:48:54|0 00:01:12||57.57|
7|7688-4076|0048||28-07-2013 00:49:01|2 59:03:43|4694||
7|6276-2939|0048||28-07-2013 00:49:16|2 71:26:07|2973||
